"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"China","CHN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1423.89634790711","1534.70527155072","1731.65721549507","1949.534268233","2178.9240567606","2391.47711558936","2601.36342607386","2812.71113459466","3004.42734154703","3206.73002570818","3451.67923092858","3712.33813234069","4024.35569663549","4400.82518341212","4817.21184452758","5334.6466393818","5979.78171182527","6795.17401237991","7412.87436349204","8069.35463837756","8884.58803122605","9680.09769961662","10370.7265716791","11101.9389299934","11851.4042175796","12612.3516512418","13399.1373202744","14243.5326108491","15133.9956182327","15977.7638279876","16296.7788985682","17602.6960578913",
"Cote d'Ivoire","CIV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4271.56536440489","4122.07212240693","3967.56149068181","3822.90775822007","3723.78541613865","3858.69133823219","4025.03066190702","4277.60550196361","4328.75891363712","4258.21944597033","4137.96207769732","3953.12478324013","3760.71946432397","3508.0590433745","3545.08579616695","3505.48676334477","3527.24027090963","3488.64668391041","3574.51755036034","3619.57917540422","3778.20847116162","3491.02126004314","3666.63750225176","3961.82856786493","4225.9557640316","4417.15021465621","4615.70925676518","4830.75051522678","5033.47882607719","5212.5540214586","5181.31116022878","5406.6913396527",
"Cameroon","CMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3379.82567284337","3155.25908183971","2968.99978740217","2656.02442209068","2630.84071719991","2633.52934006115","2671.68617774339","2719.90141167912","2775.04726920687","2825.61902585864","2858.00828716858","2903.92210428983","2954.41914798817","3033.32994776338","3160.89249490654","3144.93926373128","3176.9172817817","3224.75517367433","3226.59547889696","3219.9640467665","3223.51002354578","3242.35444347816","3300.94551925072","3372.90383467693","3470.78565817389","3570.42455108195","3634.38113680394","3665.11785084879","3711.8504390923","3742.85677859297","3666.41062571774","3699.69538445307",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.72331487329","1606.32669405146","1382.76198667297","1150.83622958163","1066.4681718975","1039.7528652868","1000.68917422966","921.422432997428","885.785894811161","828.209255687388","751.557756784938","715.677928228603","715.454398860416","732.536628665159","757.686099243824","778.96804364136","794.429458022618","817.069598483967","839.815586400063","835.611722909563","865.684040221023","894.826544520519","926.787816171911","972.455934329137","1029.79081257806","1065.24237107512","1055.57291467758","1059.81076228861","1085.89368770943","1097.9488401154","1082.44524222678","1109.38800436308",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5068.28694829951","5049.20607735593","5040.35766773516","4854.62640432833","4461.65763906681","4510.63310375742","4571.97136232278","4414.31353698417","4448.40919053845","4209.77160244754","4399.84278981808","4438.69204860128","4512.4321666747","4420.22512765979","4438.97758486772","4634.97182650927","4841.59512300652","4368.58833403134","4487.3773919292","4847.75678222357","5169.1674214662","5137.61168266207","5504.18495587204","5331.90408203942","5552.84460629917","5224.30246712741","4544.07584105416","4234.65988322399","3928.42799925612","3825.701479528","3497.5654537581","3292.26372691943",
"Colombia","COL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8307.25326012604","8308.93264270264","8478.20318200943","8764.52663421269","9100.98349310017","9400.30919748867","9424.09694665138","9580.0867407895","9473.81870542235","8927.73006708038","9042.66279139813","9051.41423504113","9137.4643025928","9356.20968436527","9716.49910722704","10049.1261807666","10586.7948808009","11161.5133168718","11393.2022349803","11395.5621370337","11783.2999142858","12480.5465526004","12852.6257014235","13390.485196138","13852.2420491719","14095.748356648","14194.515663803","14171.3205005648","14314.8555765268","14571.9909460979","13400.2719436836","14705.1076628503",
"Comoros","COM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3061.32873202621","2812.2804959763","2964.21460109797","2966.22084014742","2730.62609366219","2751.16212168715","2642.091885375","2675.5807091743","2639.29584809004","2621.56451242442","2833.58899591125","2829.08145540058","2825.79897095475","2817.31075557222","2804.00187424335","2815.70011341328","2821.93646496108","2777.14025676393","2818.69802612529","2840.78295037413","2877.8070573029","2925.4418264113","2946.05422441332","3004.39278551534","2995.45979337771","2959.50305189311","2987.96852583561","3032.26213308111","3073.11460343637","3058.98010494159","2984.41340280618","2989.6380893716",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1748.61850613851","1730.78710346578","1868.63837906658","1974.24058950196","2288.24120399458","2546.6011861184","2769.27507908582","3010.83545744361","3319.83507561618","3622.653753866","4065.47941350903","4084.4440203509","4228.51308318085","4336.86517148727","4709.0372400368","4964.79745990214","5291.04755645552","6018.10724081733","6341.20448227116","6185.76091748475","6200.3435365952","6366.1285114968","6353.70770434801","6323.37646188107","6281.79397089329","6266.88177858088","6482.72154971014","6643.17989182913","6864.1852980816","7171.8264247567","6045.06088485291","6397.30452966188",
"Costa Rica","CRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9932.62983951988","9895.49560057344","10528.3477861837","10988.7754530114","11198.0271519432","11378.0001728372","11255.9740616534","11595.9370434948","12148.1968597794","12394.5479947754","12624.0705682992","12832.5736814217","13054.7191821429","13411.8482969266","13802.7286818822","14149.5192435305","14976.8157793638","15989.3313315427","16527.4360773719","16174.2768649604","16830.4361708536","17360.201584184","17994.5362244551","18233.0159654164","18669.096679367","19141.6830724515","19736.6653042295","20347.0347715842","20672.6158285825","20970.5441462292","19937.1687402501","21260.7623343313",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10375.4209751123","10517.337986231","10726.4236488586","10982.8623818063","11187.6567775919","11408.4020022448","11686.3948434425","12025.8839125861","12088.7412210167","12545.9706401239","12887.233311252","13080.8183237977","13466.7553947221","14181.5668957637","14666.5993001508","15073.113935994","16004.0840378363","16447.1370676925","16578.0390068986","15930.9391266992","16058.3018732458","16163.294243459","16265.8225658721","16328.2881499468","16313.5140565219","16358.2142959442","15967.4881318027","15925.3955238432","16081.6410423536","16172.2017723824","14856.9505897805","15526.0201827788",
"Cuba","CUB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28613.8999423117","29474.5908269751","29555.4376427648","29035.6510311203","28598.565934071","28067.0790065741","27802.978402349","27932.5883583809","28186.8709495581","27855.1403087723","27527.4888538332","27305.3736838549","27061.8533662289","26539.6099140653","25869.7819000386","25604.9294276121","25113.6951115063","24599.9378277876","24193.6127438085","23659.2343425034","19607.4319124611","",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80513.4778634374","80595.6672289125","77987.9674490475","70428.4311147375","66882.505944083","66255.630466302","65835.0865402167","65598.179638129","66326.8867734227","67241.2828050504","68484.505075728","69753.0895617267","71834.2889772683","73724.9669511883","68717.6504107339","",
"Cyprus","CYP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25232","24769.056640625","26385.94140625","25936.685546875","26904.6953125","28630.77734375","28529.88671875","28871.16796875","30262.10546875","31421.0234375","32943.109375","33878.07421875","34738.94140625","35219.59375","36498.3515625","37722.421875","38847.0390625","39967.4296875","40397.703125","38535.10546875","38296.69921875","37481.8125","35642.640625","33384.46484375","33136.48046875","34453.1171875","36509.0703125","38287.96875","39977","41521.921875","39007.71484375","40791.42578125",
"Czechia","CZE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23585.1814938054","20895.8797607116","20768.7881664466","20760.0542509881","21356.3127969696","22758.5968118404","23756.9783859253","23659.3207939067","23597.3061804104","23948.3850340351","24976.5063182959","25833.4146699938","26289.6261389536","27239.5594440384","28542.2548172745","30384.4466487841","32352.8129664551","33956.2459846788","34580.4433462984","32782.6123492193","33483.137594809","34002.1897752206","33688.0998344582","33661.4684161727","34386.7049143977","36168.4185553861","37014.9592935816","38824.8879170919","39932.992193117","40981.0565086432","38511.2689826207","39777.7892430136",
"Germany","DEU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36699.4817033163","38294.1549425118","38734.9384083447","38105.2306021284","38881.5691219288","39366.0886366488","39568.6024740843","40218.8468799392","41022.6146311397","41769.8120329084","42928.1813366719","43576.6365260124","43417.3079988044","43089.4738197519","43605.2786723109","43949.2881791796","45678.0819192686","47100.6097046962","47643.2227372401","45044.4863870437","46999.2399709894","49757.9241566763","49872.4474888681","49954.173749339","50845.5269954271","51159.2974643888","51879.6725937905","53071.4555699913","53486.8405707004","53929.6392852715","51423.2350438638","52930.8088686815",
"Djibouti","DJI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4031.22334639906","4241.88117846309","4484.82300589726","4726.11871755031","4904.97663629569","5059.71969363587","5260.0153441222","5245.41387797274","5393.97615339156",
"Dominica","DMA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7750.84919259298","7860.33521757061","8000.64213373354","8142.17583993735","8119.07315495972","8357.97475891815","8638.3189301673","8869.76049509188","9258.16587153114","9338.18153009023","9581.13893802248","9572.13581467332","9278.92814963584","9831.54879318491","10090.4561028309","10128.8624224726","10580.1256991484","11239.7221287126","12034.6696297408","11890.7235529378","11965.8067221297","11933.1643244813","11799.8032577293","11671.1204748998","12213.5583671093","11865.9240582535","12171.2837636428","11341.3325927629","11716.458865762","12329.8252749832","10256.3308201407","10899.2556669957",
"Denmark","DNK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39027.9787365148","39469.3228084159","40108.8919453015","39979.7573849561","41969.6887111547","43015.6775097607","44013.3855851544","45260.1371186812","46096.3697234041","47298.5373518437","48907.0114021027","49133.2231026505","49204.8990055345","49262.6449732556","50446.5416048985","51483.273786293","53322.2889991783","53569.0280238008","52982.5317373493","50114.0500523227","50825.4122929358","51293.2061782002","51216.309409926","51479.2664533017","52048.3354927846","52892.6460290247","54185.0084787703","55356.680780178","56178.7746299825","57161.6863893418","55819.9095281648","58187.0412178885",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6203.20780954863","6143.84815763902","6706.02613228054","7068.10788837499","7122.37624525664","7396.8419915022","7707.39519571147","8255.56481133644","8670.43784649283","9043.59778325591","9322.13919573249","9410.032483728","9690.5988753623","9424.79525292111","9533.31894357299","10291.303222851","11087.4819622245","11756.4666220014","11980.8394631662","11944.3481294287","12782.4571724153","13024.3285156301","13219.6941289337","13702.3212058786","14499.6304101602","15328.3595089817","16166.6115259959","16735.3644228294","17711.7955337583","18412.8999875519","17003.0130205346","18905.2203909793",
"Algeria","DZA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8746.34076179084","8431.37782127163","8383.75834761922","8027.36590055164","7792.0744463471","7935.16892442121","8116.94962685821","8074.74941478636","8360.14081673692","8506.33486339744","8710.44407444303","8855.00892712083","9232.41578434729","9771.67243208067","10058.4262267694","10504.8451113075","10527.4086933355","10717.7708365909","10796.8888362076","10782.3473835509","10970.6924200476","11078.2282434362","11233.5170375426","11319.0826672209","11512.6904717467","11696.9503570434","11826.1513798141","11737.4012353821","11630.6794086908","11521.9842097767","10735.3825391141","10957.1599228817",
